"GEO_ID","NAME","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","B25034_011E","B25034_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Built 2014 or later","Margin of Error!!Total:!!Built 2014 or later","Estimate!!Total:!!Built 2010 to 2013","Margin of Error!!Total:!!Built 2010 to 2013","Estimate!!Total:!!Built 2000 to 2009","Margin of Error!!Total:!!Built 2000 to 2009","Estimate!!Total:!!Built 1990 to 1999","Margin of Error!!Total:!!Built 1990 to 1999","Estimate!!Total:!!Built 1980 to 1989","Margin of Error!!Total:!!Built 1980 to 1989","Estimate!!Total:!!Built 1970 to 1979","Margin of Error!!Total:!!Built 1970 to 1979","Estimate!!Total:!!Built 1960 to 1969","Margin of Error!!Total:!!Built 1960 to 1969","Estimate!!Total:!!Built 1950 to 1959","Margin of Error!!Total:!!Built 1950 to 1959","Estimate!!Total:!!Built 1940 to 1949","Margin of Error!!Total:!!Built 1940 to 1949","Estimate!!Total:!!Built 1939 or earlier","Margin of Error!!Total:!!Built 1939 or earlier",
"1400000US17031827000","Census Tract 8270, Cook County, Illinois","1783","296","0","12","0","12","14","23","31","52","0","12","186","92","295","144","861","285","125","74","271","231",
"1400000US17031827100","Census Tract 8271, Cook County, Illinois","1369","173","0","12","0","12","28","30","305","151","27","28","219","91","111","55","269","83","165","66","245","69",
"1400000US17031827200","Census Tract 8272, Cook County, Illinois","1613","230","0","12","0","12","212","183","210","86","29","27","227","89","170","65","233","98","148","63","384","104",
"1400000US17031827300","Census Tract 8273, Cook County, Illinois","1356","201","0","12","0","12","14","20","0","12","130","90","47","42","122","78","325","148","90","45","628","114",
"1400000US17031827400","Census Tract 8274, Cook County, Illinois","1883","231","0","12","0","12","123","62","75","65","98","54","423","169","587","191","393","168","147","100","37","43",
"1400000US17031827500","Census Tract 8275, Cook County, Illinois","2110","217","0","17","0","17","20","33","0","17","92","72","373","204","463","139","640","173","218","118","304","124",
"1400000US17031827600","Census Tract 8276, Cook County, Illinois","1267","208","0","12","0","12","0","12","0","12","21","26","202","125","435","127","492","158","79","61","38","39",
"1400000US17031827700","Census Tract 8277, Cook County, Illinois","1222","186","0","12","7","10","49","42","58","49","24","25","119","63","137","70","354","123","237","164","237","94",
"1400000US17031827801","Census Tract 8278.01, Cook County, Illinois","1821","268","14","25","0","17","0","17","151","90","12","18","272","121","563","212","483","185","145","133","181","82",
"1400000US17031827802","Census Tract 8278.02, Cook County, Illinois","1071","105","0","12","0","12","0","12","15","22","116","73","114","66","488","129","274","78","0","12","64","49",
"1400000US17031827804","Census Tract 8278.04, Cook County, Illinois","1374","241","0","12","0","12","35","50","5","8","34","32","391","156","706","200","101","52","55","59","47","33",
"1400000US17031827805","Census Tract 8278.05, Cook County, Illinois","1025","138","0","12","0","12","0","12","0","12","12","15","312","94","476","134","175","112","50","45","0","12",
"1400000US17031827901","Census Tract 8279.01, Cook County, Illinois","740","51","0","12","0","12","131","46","96","39","105","42","349","72","17","18","37","27","0","12","5","8",
"1400000US17031827902","Census Tract 8279.02, Cook County, Illinois","1666","171","0","12","0","12","94","57","14","16","81","53","344","101","499","206","531","114","23","21","80","74",
"1400000US17031828000","Census Tract 8280, Cook County, Illinois","2123","271","0","12","199","104","41","51","8","14","38","45","481","194","141","57","850","241","235","93","130","77",
"1400000US17031828100","Census Tract 8281, Cook County, Illinois","2114","339","0","17","0","17","30","35","131","92","107","60","424","161","307","128","246","107","219","120","650","374",
"1400000US17031828201","Census Tract 8282.01, Cook County, Illinois","1701","213","0","12","45","63","155","95","144","73","133","81","319","165","277","193","319","105","111","72","198","112",
"1400000US17031828202","Census Tract 8282.02, Cook County, Illinois","1929","211","0","12","0","12","0","12","85","75","276","91","669","220","428","100","306","115","25","28","140","96",
"1400000US17031828300","Census Tract 8283, Cook County, Illinois","1520","223","20","15","0","12","0","12","13","14","39","28","197","76","408","108","459","99","156","152","228","75",
"1400000US17031828401","Census Tract 8284.01, Cook County, Illinois","1497","176","0","12","0","12","79","83","33","31","78","48","186","87","143","62","508","119","91","50","379","120",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","1722","148","0","12","24","31","93","40","81","48","116","61","492","141","260","110","305","110","111","46","240","82",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","1917","176","74","61","0","12","100","63","156","114","279","109","713","173","95","72","402","152","0","12","98","85",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","2162","232","0","17","0","17","232","105","290","144","70","54","616","142","405","168","410","164","127","99","12","21",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","2864","303","0","17","0","17","503","244","174","118","316","158","828","229","594","177","287","136","83","95","79","98",
"1400000US17031828507","Census Tract 8285.07, Cook County, Illinois","1471","322","0","12","54","76","192","99","324","124","398","205","290","136","78","84","105","132","0","12","30","38",
"1400000US17031828508","Census Tract 8285.08, Cook County, Illinois","1790","279","80","102","197","131","185","147","390","172","386","176","319","150","95","71","37","43","40","48","61","68",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","1595","141","0","12","0","12","5","9","14","22","95","109","147","65","216","76","781","105","89","44","248","73",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","1437","92","0","12","0","12","0","12","42","43","91","67","348","97","765","125","167","65","24","28","0","12",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","1481","197","0","12","0","12","36","36","0","12","72","63","257","95","585","139","207","108","108","67","216","174",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","1665","194","0","12","0","12","36","43","10","18","94","61","767","145","656","135","65","66","29","38","8","15",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","1939","217","0","17","0","17","41","38","7","10","128","73","163","150","401","141","1033","144","61","47","105","57",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","1142","128","0","12","0","12","0","12","94","58","19","24","26","32","357","109","455","113","114","106","77","65",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","1350","177","0","12","0","12","175","81","29","37","64","46","209","106","210","139","291","125","254","123","118","68",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","621","152","0","12","0","12","53","45","50","67","39","45","0","12","39","27","140","72","150","130","150","57",
"1400000US17031829100","Census Tract 8291, Cook County, Illinois","1549","187","0","12","42","47","10","16","0","12","37","62","80","63","168","129","266","105","258","143","688","179",
"1400000US17031829200","Census Tract 8292, Cook County, Illinois","2242","200","76","52","50","43","16","25","0","17","32","27","178","120","290","136","616","140","123","78","861","172",
"1400000US17031829301","Census Tract 8293.01, Cook County, Illinois","1563","211","0","12","0","12","135","93","92","54","55","53","105","73","394","122","610","147","103","121","69","80",
"1400000US17031829302","Census Tract 8293.02, Cook County, Illinois","1304","165","0","12","0","12","164","168","154","88","77","67","429","134","228","133","185","78","0","12","67","60",
"1400000US17031829401","Census Tract 8294.01, Cook County, Illinois","466","69","0","12","0","12","6","10","0","12","0","12","162","58","171","68","108","47","19","22","0","12",
"1400000US17031829402","Census Tract 8294.02, Cook County, Illinois","1644","236","0","12","0","12","0","12","0","12","54","47","160","136","158","98","718","184","467","153","87","76",
"1400000US17031829500","Census Tract 8295, Cook County, Illinois","1677","186","0","12","0","12","0","12","180","87","250","147","238","128","357","164","442","119","94","77","116","75",
"1400000US17031829600","Census Tract 8296, Cook County, Illinois","1302","165","0","12","38","43","185","101","98","57","0","12","164","79","251","84","321","103","84","59","161","76",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","1731","206","0","12","0","12","300","117","170","96","62","44","149","79","553","140","349","96","41","28","107","66",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","2194","311","0","17","0","17","23","24","110","66","175","91","274","92","531","161","666","225","171","97","244","115",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","2521","327","0","17","0","17","341","216","605","345","403","207","647","274","243","153","131","87","12","19","139","110",
"1400000US17031829903","Census Tract 8299.03, Cook County, Illinois","1872","323","0","12","0","12","202","164","310","249","204","157","472","220","478","208","206","152","0","12","0","12",
"1400000US17031829904","Census Tract 8299.04, Cook County, Illinois","1966","262","0","12","0","12","887","184","763","182","262","168","37","55","17","35","0","12","0","12","0","12",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","1325","304","0","12","0","12","156","69","354","102","392","192","261","146","43","40","81","109","20","26","18","22",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","3151","260","8","12","57","67","1315","277","523","184","635","217","535","173","64","81","0","17","0","17","14","24",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","2759","431","178","237","0","17","686","259","227","116","442","172","443","153","353","193","353","158","15","27","62","76",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","1892","231","0","12","0","12","71","48","374","147","311","111","444","181","315","114","253","102","120","98","4","10",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","1436","211","101","60","26","34","130","75","169","169","79","57","261","109","135","102","402","114","69","58","64","55",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","2036","277","0","12","0","12","117","119","653","147","294","186","667","215","237","116","68","45","0","12","0","12",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","1562","178","0","12","49","55","311","106","171","81","232","135","717","148","60","54","13","15","9","14","0","12",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","1092","114","0","12","0","12","30","28","75","59","20","28","120","60","571","128","239","95","37","34","0","12",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","2467","280","0","12","0","12","178","115","136","85","561","292","571","217","306","171","285","131","235","141","195","132",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","1230","191","0","12","0","12","269","139","16","17","127","95","24","35","148","159","607","128","17","28","22","25",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","2394","220","0","12","0","12","176","114","175","101","148","115","294","141","277","154","841","210","466","159","17","26",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","1845","249","0","12","0","12","0","12","63","66","20","30","87","85","130","73","1453","284","50","48","42","52",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","1132","117","0","12","0","12","35","30","11","18","40","60","75","79","94","105","40","36","53","49","784","132",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","2230","198","10","16","12","18","77","46","0","12","126","61","166","70","183","65","270","94","272","108","1114","213",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","2063","195","51","78","83","46","261","93","189","80","86","62","128","69","40","42","90","46","246","151","889","160",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","1527","191","0","12","0","12","0","12","55","50","27","24","243","123","98","43","59","32","186","72","859","193",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","1381","159","20","19","32","28","296","108","71","41","60","48","7","12","145","59","31","21","45","34","674","151",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","1128","94","81","36","20","22","357","84","168","60","9","14","11","13","58","38","39","32","36","28","349","79",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","2985","353","16","26","0","17","66","58","190","89","92","90","19","26","329","180","198","141","212","118","1863","362",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","1702","190","0","12","0","12","0","12","11","19","25","38","106","71","106","62","99","67","100","115","1255","191",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","367","55","0","12","0","12","35","39","10","16","0","12","0","12","38","42","27","23","8","12","249","61",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","1146","241","0","12","0","12","0","12","0","12","55","40","59","55","116","62","138","75","101","78","677","236",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","1454","222","69","51","0","12","321","135","17","32","30","31","111","64","90","66","263","167","189","73","364","165",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","2637","284","0","17","0","17","338","177","210","129","151","102","96","68","182","112","234","147","531","234","895","192",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","936","200","213","172","64","58","28","17","29","21","26","19","60","36","48","34","62","35","20","21","386","99",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","2776","355","23","38","0","17","41","41","0","17","46","72","225","126","198","128","456","171","288","232","1499","242",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","1624","192","29","26","73","66","263","70","26","24","54","48","40","24","124","58","104","77","25","24","886","232",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","1032","157","6","9","23","24","225","66","87","42","39","29","100","88","8","9","52","31","59","41","433","150",
"1400000US17031832100","Census Tract 8321, Cook County, Illinois","1958","215","0","12","0","12","204","56","126","57","122","57","312","111","138","83","52","30","96","54","908","209",
"1400000US17031832200","Census Tract 8322, Cook County, Illinois","1630","155","111","71","28","21","100","52","86","44","27","25","30","33","26","24","82","78","42","39","1098","159",
"1400000US17031832300","Census Tract 8323, Cook County, Illinois","1037","127","66","56","9","10","312","82","101","49","65","30","11","10","54","39","26","21","34","29","359","83",
"1400000US17031832400","Census Tract 8324, Cook County, Illinois","1633","210","157","66","49","40","247","65","113","61","56","42","45","31","84","105","62","56","14","12","806","165",
"1400000US17031832500","Census Tract 8325, Cook County, Illinois","1494","141","22","23","72","42","144","69","224","115","252","72","104","59","117","67","36","26","35","35","488","124",
"1400000US17031832600","Census Tract 8326, Cook County, Illinois","1833","161","43","39","34","21","160","63","284","100","334","131","75","48","8","10","78","61","34","38","783","146",
"1400000US17031832900","Census Tract 8329, Cook County, Illinois","881","165","0","12","27","42","14","21","50","46","362","171","83","59","12","23","8","13","8","13","317","92",
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","2760","315","577","271","549","174","501","137","124","91","98","92","98","74","25","29","0","12","36","41","752","168",
"1400000US17031833100","Census Tract 8331, Cook County, Illinois","4313","525","417","210","0","17","2089","412","416","153","145","76","289","169","213","262","76","82","28","31","640","221",
"1400000US17031833300","Census Tract 8333, Cook County, Illinois","1210","139","176","47","53","48","52","31","155","120","165","67","66","39","15","15","13","14","65","48","450","81",
"1400000US17031833900","Census Tract 8339, Cook County, Illinois","1061","115","0","12","10","15","16","23","50","36","9","15","72","44","16","20","29","24","108","51","751","126",
"1400000US17031834000","Census Tract 8340, Cook County, Illinois","1390","149","0","12","0","12","0","12","72","60","35","40","48","58","97","68","155","96","801","172","182","101",
"1400000US17031834200","Census Tract 8342, Cook County, Illinois","2626","323","0","12","0","12","0","12","0","12","0","12","63","60","81","105","530","281","767","317","1185","278",
"1400000US17031834300","Census Tract 8343, Cook County, Illinois","2998","354","13","20","23","37","365","143","19","31","23","39","223","145","210","142","901","353","484","191","737","209",
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","2092","283","80","70","13","21","590","224","189","111","142","111","81","68","146","117","79","53","187","161","585","134",
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","638","96","0","12","32","27","31","30","43","37","0","12","46","42","91","46","21","26","91","46","283","112",
"1400000US17031834600","Census Tract 8346, Cook County, Illinois","1159","150","0","12","10","15","131","77","84","56","54","43","232","113","136","81","106","67","84","85","322","103",
"1400000US17031834700","Census Tract 8347, Cook County, Illinois","1019","193","0","12","213","74","0","12","0","12","12","18","26","24","59","38","114","57","106","52","489","187",
"1400000US17031834800","Census Tract 8348, Cook County, Illinois","1046","114","178","88","45","30","7","12","127","55","105","47","88","43","91","47","31","29","18","23","356","57",
